Formatted Date,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Precip Type,Summary
2006-09-13 17:00:00+00:00,20.016666666666666,20.016666666666666,0.45,9.8693,rain,Mostly Cloudy
2006-09-13 18:00:00+00:00,18.87222222222222,18.87222222222222,0.53,11.109,Unknown,Mostly Cloudy
2006-09-13 19:00:00+00:00,18.711111111111116,18.711111111111116,0.53,14.3129,rain,Clear
2006-09-13 20:00:00+00:00,17.483333333333334,17.483333333333334,0.59,14.329,rain,Partly Cloudy
2006-09-13 21:00:00+00:00,16.91111111111111,16.91111111111111,0.6000000000000001,13.4435,rain,Partly Cloudy
2006-09-13 22:00:00+00:00,16.922222222222224,16.922222222222224,0.61,14.1036,rain,Partly Cloudy
2006-09-13 23:00:00+00:00,16.35,16.35,0.63,13.5884,rain,Partly Cloudy
2006-09-14 00:00:00+00:00,15.216666666666663,15.216666666666663,0.67,16.4703,rain,Mostly Cloudy
2006-09-14 01:00:00+00:00,14.655555555555557,14.655555555555557,0.6900000000000001,13.6367,rain,Partly Cloudy
2006-09-14 02:00:00+00:00,13.638888888888888,13.638888888888888,0.7000000000000001,10.8353,rain,Partly Cloudy
2006-09-14 03:00:00+00:00,12.388888888888888,12.388888888888888,0.79,10.8514,rain,Clear
2006-09-14 04:00:00+00:00,12.022222222222222,12.022222222222222,0.81,10.8514,rain,Partly Cloudy
2006-09-14 05:00:00+00:00,12.527777777777777,12.527777777777777,0.78,13.7816,rain,Partly Cloudy
2006-09-14 06:00:00+00:00,14.7,14.7,0.74,13.3469,rain,Partly Cloudy
2006-09-14 07:00:00+00:00,17.82777777777778,17.82777777777778,0.6000000000000001,16.3254,rain,Clear
2006-09-14 08:00:00+00:00,19.95,19.95,0.53,16.3093,rain,Clear
2006-09-14 09:00:00+00:00,23.588888888888885,23.588888888888885,0.45,20.5919,rain,Partly Cloudy
2006-09-14 10:00:00+00:00,23.88888888888889,23.88888888888889,0.41000000000000003,22.3468,rain,Clear
2006-09-14 11:00:00+00:00,26.06111111111111,26.06111111111111,0.36,20.9139,rain,Clear
2006-09-14 12:00:00+00:00,26.14444444444445,26.14444444444445,0.32,21.9443,rain,Partly Cloudy
2006-09-14 13:00:00+00:00,27.194444444444443,26.722222222222214,0.34,20.1572,rain,Partly Cloudy
2006-09-14 14:00:00+00:00,26.15555555555555,26.15555555555555,0.34,21.8638,rain,Partly Cloudy
2006-09-14 15:00:00+00:00,25.511111111111113,25.511111111111113,0.37,17.9515,rain,Partly Cloudy
2006-09-14 16:00:00+00:00,24.02777777777778,24.02777777777778,0.38,15.6653,rain,Partly Cloudy
2006-09-14 17:00:00+00:00,22.127777777777776,22.127777777777776,0.44,13.7977,rain,Partly Cloudy
2006-09-14 18:00:00+00:00,19.87777777777778,19.87777777777778,0.54,13.4757,rain,Partly Cloudy
2006-09-14 19:00:00+00:00,18.75,18.75,0.5700000000000001,13.685,rain,Partly Cloudy
2006-09-14 20:00:00+00:00,17.705555555555556,17.705555555555556,0.64,13.5079,rain,Partly Cloudy
2006-09-14 21:00:00+00:00,17.227777777777774,17.227777777777774,0.63,13.7011,rain,Partly Cloudy
2006-09-14 22:00:00+00:00,17.07222222222222,17.07222222222222,0.64,14.2807,rain,Clear
2006-09-14 23:00:00+00:00,16.15555555555555,16.15555555555555,0.65,14.1358,rain,Mostly Cloudy
2006-09-15 00:00:00+00:00,17.17222222222222,17.17222222222222,0.68,10.8514,rain,Mostly Cloudy
2006-09-15 01:00:00+00:00,15.411111111111111,15.411111111111111,0.63,16.7923,rain,Mostly Cloudy
2006-09-15 02:00:00+00:00,15.405555555555551,15.405555555555551,0.63,16.8406,Unknown,Mostly Cloudy
2006-09-15 03:00:00+00:00,15.133333333333336,15.133333333333336,0.65,16.4542,rain,Mostly Cloudy
2006-09-15 04:00:00+00:00,16.994444444444447,16.994444444444447,0.55,17.4846,rain,Clear
2006-09-15 05:00:00+00:00,16.93888888888889,16.93888888888889,0.56,15.4077,rain,Mostly Cloudy
2006-09-15 06:00:00+00:00,17.27777777777778,17.27777777777778,0.59,16.5025,rain,Mostly Cloudy
2006-09-15 07:00:00+00:00,18.72222222222222,18.72222222222222,0.53,15.6975,rain,Mostly Cloudy
2006-09-15 08:00:00+00:00,20.949999999999996,20.949999999999996,0.5,12.8317,rain,Mostly Cloudy
2006-09-15 09:00:00+00:00,22.56666666666667,22.56666666666667,0.42,20.7207,rain,Mostly Cloudy
2006-09-15 10:00:00+00:00,23.911111111111115,23.911111111111115,0.36,17.4524,rain,Mostly Cloudy
2006-09-15 11:00:00+00:00,25.05,25.05,0.39,21.0749,rain,Clear
2006-09-15 12:00:00+00:00,25.083333333333336,25.083333333333336,0.36,21.1232,rain,Mostly Cloudy
2006-09-15 13:00:00+00:00,25.05,25.05,0.39,17.8549,rain,Clear
2006-09-15 14:00:00+00:00,25.0,25.0,0.36,14.5866,rain,Clear
2006-09-15 15:00:00+00:00,24.133333333333333,24.133333333333333,0.4,12.5419,rain,Mostly Cloudy
2006-09-15 16:00:00+00:00,22.77777777777778,22.77777777777778,0.48,9.7083,rain,Clear
2006-09-15 17:00:00+00:00,21.12777777777778,21.12777777777778,0.53,8.05,rain,Mostly Cloudy
2006-09-15 18:00:00+00:00,22.044444444444448,22.044444444444448,0.47000000000000003,12.558,rain,Mostly Cloudy
2006-09-15 19:00:00+00:00,20.97222222222222,20.97222222222222,0.54,12.2843,rain,Mostly Cloudy
2006-09-15 20:00:00+00:00,20.34444444444445,20.34444444444445,0.56,10.8031,rain,Mostly Cloudy
2006-09-15 21:00:00+00:00,19.59444444444444,19.59444444444444,0.5700000000000001,10.9802,rain,Mostly Cloudy
2006-09-15 22:00:00+00:00,19.188888888888897,19.188888888888897,0.62,10.8675,rain,Mostly Cloudy
2006-09-15 23:00:00+00:00,18.1,18.1,0.66,10.8031,rain,Mostly Cloudy
2006-09-16 00:00:00+00:00,17.861111111111114,17.861111111111114,0.63,12.6063,rain,Mostly Cloudy
2006-09-16 01:00:00+00:00,17.12222222222222,17.12222222222222,0.72,12.558,rain,Clear
2006-09-16 02:00:00+00:00,17.07222222222222,17.07222222222222,0.68,12.4775,rain,Clear
2006-09-16 03:00:00+00:00,16.34444444444445,16.34444444444445,0.73,10.5294,rain,Mostly Cloudy
2006-09-16 04:00:00+00:00,17.022222222222222,17.022222222222222,0.68,11.1895,rain,Clear
2006-09-16 05:00:00+00:00,17.1,17.1,0.67,3.864,rain,Mostly Cloudy
2006-09-16 06:00:00+00:00,17.355555555555558,17.355555555555558,0.72,9.9498,rain,Mostly Cloudy
2006-09-16 07:00:00+00:00,18.81666666666667,18.81666666666667,0.65,11.3988,rain,Overcast
2006-09-16 08:00:00+00:00,21.877777777777776,21.877777777777776,0.54,14.1358,Unknown,Mostly Cloudy
2006-09-16 09:00:00+00:00,22.61111111111111,22.61111111111111,0.48,16.6152,rain,Mostly Cloudy
2006-09-16 10:00:00+00:00,23.79444444444444,23.79444444444444,0.42,14.3934,rain,Mostly Cloudy
2006-09-16 11:00:00+00:00,23.905555555555555,23.905555555555555,0.41000000000000003,17.1465,rain,Mostly Cloudy
2006-09-16 12:00:00+00:00,25.944444444444443,25.944444444444443,0.39,20.9622,rain,Mostly Cloudy
2006-09-16 13:00:00+00:00,26.083333333333332,26.083333333333332,0.39,22.3146,rain,Mostly Cloudy
2006-09-16 14:00:00+00:00,26.011111111111106,26.011111111111106,0.42,21.1393,rain,Clear
2006-09-16 15:00:00+00:00,24.95,24.95,0.42,20.4631,rain,Mostly Cloudy
2006-09-16 16:00:00+00:00,23.83888888888889,23.83888888888889,0.48,20.7368,rain,Clear
2006-09-16 17:00:00+00:00,22.22222222222222,22.22222222222222,0.53,11.5115,rain,Clear
2006-09-16 18:00:00+00:00,21.027777777777775,21.027777777777775,0.53,12.88,Unknown,Mostly Cloudy
2006-09-16 19:00:00+00:00,21.03888888888889,21.03888888888889,0.49,15.5043,rain,Mostly Cloudy
2006-09-16 20:00:00+00:00,20.372222222222224,20.372222222222224,0.49,16.7923,rain,Mostly Cloudy
2006-09-16 21:00:00+00:00,19.93333333333333,19.93333333333333,0.51,14.0231,rain,Overcast
2006-09-16 22:00:00+00:00,19.283333333333328,19.283333333333328,0.55,10.9319,rain,Mostly Cloudy
2006-09-16 23:00:00+00:00,18.75,18.75,0.5700000000000001,13.7333,rain,Mostly Cloudy
2006-09-17 00:00:00+00:00,18.083333333333332,18.083333333333332,0.72,14.7798,rain,Partly Cloudy
2006-09-17 01:00:00+00:00,17.77777777777778,17.77777777777778,0.65,17.0821,rain,Overcast
2006-09-17 02:00:00+00:00,17.700000000000003,17.700000000000003,0.66,17.3236,rain,Overcast
2006-09-17 03:00:00+00:00,17.96111111111111,17.96111111111111,0.59,17.0982,rain,Mostly Cloudy
2006-09-17 04:00:00+00:00,17.17222222222222,17.17222222222222,0.64,11.3827,rain,Clear
2006-09-17 05:00:00+00:00,17.12222222222222,17.12222222222222,0.59,11.3827,Unknown,Clear
2006-09-17 06:00:00+00:00,18.88888888888889,18.88888888888889,0.53,16.2288,rain,Partly Cloudy
2006-09-17 07:00:00+00:00,20.0,20.0,0.5700000000000001,14.570500000000001,Unknown,Clear
2006-09-17 08:00:00+00:00,22.17777777777778,22.17777777777778,0.53,25.0999,rain,Mostly Cloudy
2006-09-17 09:00:00+00:00,21.116666666666667,21.116666666666667,0.59,28.3038,rain,Mostly Cloudy
2006-09-17 10:00:00+00:00,22.299999999999997,22.299999999999997,0.55,36.4504,rain,Breezy
2006-09-17 11:00:00+00:00,20.177777777777777,20.177777777777777,0.67,27.0158,rain,Overcast
2006-09-17 12:00:00+00:00,22.17777777777778,22.17777777777778,0.6000000000000001,21.0588,rain,Mostly Cloudy
2006-09-17 13:00:00+00:00,23.88888888888889,23.88888888888889,0.54,20.8817,rain,Mostly Cloudy
2006-09-17 14:00:00+00:00,22.82777777777778,22.82777777777778,0.53,22.218,rain,Mostly Cloudy
2006-09-17 15:00:00+00:00,22.76111111111111,22.76111111111111,0.53,22.2341,rain,Overcast
2006-09-17 16:00:00+00:00,22.22222222222222,22.22222222222222,0.53,19.803,rain,Overcast
2006-09-17 17:00:00+00:00,21.13333333333334,21.13333333333334,0.59,16.7923,rain,Overcast
2006-09-17 18:00:00+00:00,20.011111111111106,20.011111111111106,0.68,11.6403,rain,Overcast
2006-09-17 19:00:00+00:00,17.77777777777778,17.77777777777778,0.84,8.2915,rain,Overcast
2006-09-17 20:00:00+00:00,18.772222222222226,18.772222222222226,0.71,10.6421,rain,Mostly Cloudy
2006-09-17 21:00:00+00:00,18.22222222222222,18.22222222222222,0.72,13.2342,Unknown,Mostly Cloudy
2006-09-17 22:00:00+00:00,17.75,17.75,0.74,14.2807,rain,Clear
2006-09-17 23:00:00+00:00,17.75,17.75,0.74,12.9122,rain,Clear
2006-09-18 00:00:00+00:00,16.688888888888886,16.688888888888886,0.89,3.3005,rain,Mostly Cloudy
2006-09-18 01:00:00+00:00,17.22222222222222,17.22222222222222,0.76,14.4095,rain,Clear
2006-09-18 02:00:00+00:00,17.17222222222222,17.17222222222222,0.76,12.7995,rain,Clear
2006-09-18 03:00:00+00:00,16.894444444444442,16.894444444444442,0.76,13.5723,rain,Mostly Cloudy
2006-09-18 04:00:00+00:00,17.066666666666666,17.066666666666666,0.76,12.3809,rain,Mostly Cloudy
2006-09-18 05:00:00+00:00,17.17222222222222,17.17222222222222,0.73,15.9873,Unknown,Mostly Cloudy
2006-09-18 06:00:00+00:00,17.59444444444445,17.59444444444445,0.75,15.4882,rain,Mostly Cloudy
2006-09-18 07:00:00+00:00,18.8,18.8,0.74,17.1143,rain,Mostly Cloudy
2006-09-18 08:00:00+00:00,20.977777777777774,20.977777777777774,0.64,14.5866,rain,Mostly Cloudy
2006-09-18 09:00:00+00:00,22.422222222222224,22.422222222222224,0.55,21.5418,rain,Mostly Cloudy
2006-09-18 10:00:00+00:00,23.75,23.75,0.55,20.1411,rain,Mostly Cloudy
2006-09-18 11:00:00+00:00,23.88888888888889,23.88888888888889,0.5,14.3612,rain,Mostly Cloudy
2006-09-18 12:00:00+00:00,24.73333333333333,24.73333333333333,0.46,17.066,rain,Mostly Cloudy
2006-09-18 13:00:00+00:00,23.88888888888889,23.88888888888889,0.48,12.4775,rain,Partly Cloudy
2006-09-18 14:00:00+00:00,23.88888888888889,23.88888888888889,0.48,12.7995,rain,Partly Cloudy
2006-09-18 15:00:00+00:00,22.86111111111111,22.86111111111111,0.53,11.7369,rain,Mostly Cloudy
2006-09-18 16:00:00+00:00,22.10555555555556,22.10555555555556,0.56,8.0017,Unknown,Mostly Cloudy
2006-09-18 17:00:00+00:00,20.949999999999996,20.949999999999996,0.61,11.753,rain,Overcast
2006-09-18 18:00:00+00:00,18.86111111111111,18.86111111111111,0.79,5.8926,rain,Overcast
2006-09-18 19:00:00+00:00,18.727777777777774,18.727777777777774,0.79,7.1967,rain,Clear
2006-09-18 20:00:00+00:00,18.67777777777778,18.67777777777778,0.76,10.9158,rain,Overcast
2006-09-18 21:00:00+00:00,18.072222222222223,18.072222222222223,0.78,9.8532,rain,Overcast
2006-09-18 22:00:00+00:00,17.68888888888889,17.68888888888889,0.8200000000000001,6.3917,Unknown,Overcast
2006-09-18 23:00:00+00:00,16.622222222222224,16.622222222222224,0.87,6.601,rain,Overcast
2006-09-19 00:00:00+00:00,16.61111111111111,16.61111111111111,0.96,5.2647,rain,Overcast
2006-09-19 01:00:00+00:00,16.11111111111111,16.11111111111111,0.93,4.8783,rain,Overcast
2006-09-19 02:00:00+00:00,16.11111111111111,16.11111111111111,0.93,9.3702,rain,Overcast
2006-09-19 03:00:00+00:00,16.11111111111111,16.11111111111111,0.93,6.2146,rain,Overcast
2006-09-19 04:00:00+00:00,16.11111111111111,16.11111111111111,0.93,4.669,rain,Overcast
2006-09-19 05:00:00+00:00,16.11111111111111,16.11111111111111,0.93,9.66,rain,Mostly Cloudy
2006-09-19 06:00:00+00:00,16.077777777777776,16.077777777777776,0.99,4.8139,Unknown,Overcast
2006-09-19 07:00:00+00:00,17.200000000000003,17.200000000000003,0.93,4.7334,rain,Overcast
2006-09-19 08:00:00+00:00,17.288888888888888,17.288888888888888,0.93,8.9999,rain,Overcast
2006-09-19 09:00:00+00:00,17.394444444444446,17.394444444444446,0.92,9.0482,rain,Mostly Cloudy
2006-09-19 10:00:00+00:00,17.84444444444445,17.84444444444445,0.9,11.0607,rain,Mostly Cloudy
2006-09-19 11:00:00+00:00,18.727777777777774,18.727777777777774,0.85,9.0482,rain,Mostly Cloudy
2006-09-19 12:00:00+00:00,19.850000000000005,19.850000000000005,0.79,9.9015,rain,Mostly Cloudy
2006-09-19 13:00:00+00:00,18.8,18.8,0.85,10.6743,rain,Partly Cloudy
2006-09-19 14:00:00+00:00,18.88888888888889,18.88888888888889,0.84,10.6582,rain,Mostly Cloudy
2006-09-19 15:00:00+00:00,19.033333333333335,19.033333333333335,0.78,5.5062,rain,Mostly Cloudy
2006-09-19 16:00:00+00:00,17.82777777777778,17.82777777777778,0.89,4.83,rain,Mostly Cloudy
2006-09-19 17:00:00+00:00,17.25,17.25,0.87,4.83,rain,Overcast
2006-09-19 18:00:00+00:00,17.305555555555557,17.305555555555557,0.93,0.9821000000000001,rain,Overcast
2006-09-19 19:00:00+00:00,17.22222222222222,17.22222222222222,0.93,3.22,rain,Overcast
2006-09-19 20:00:00+00:00,17.200000000000003,17.200000000000003,0.93,6.1019,rain,Overcast
2006-09-19 21:00:00+00:00,16.73888888888889,16.73888888888889,0.96,3.22,rain,Overcast
2006-09-01 22:00:00+00:00,11.688888888888888,11.688888888888888,0.9,3.22,rain,Partly Cloudy
2006-09-01 23:00:00+00:00,11.161111111111111,11.161111111111111,0.93,1.7066000000000001,rain,Clear
2006-09-02 00:00:00+00:00,13.105555555555558,13.105555555555558,0.9500000000000001,2.9302,rain,Clear
2006-09-02 01:00:00+00:00,10.005555555555553,10.005555555555553,0.96,5.5062,rain,Clear
2006-09-02 02:00:00+00:00,10.0,10.0,0.93,1.3363,rain,Clear
2006-09-02 03:00:00+00:00,8.894444444444442,8.894444444444442,0.99,1.288,rain,Partly Cloudy
2006-09-02 04:00:00+00:00,8.988888888888889,8.988888888888889,1.0,3.22,rain,Clear
2006-09-02 05:00:00+00:00,11.02777777777778,11.02777777777778,0.99,1.7388000000000001,rain,Partly Cloudy
2006-09-02 06:00:00+00:00,14.872222222222224,14.872222222222224,0.8300000000000001,4.8622,rain,Partly Cloudy
2006-09-02 07:00:00+00:00,18.77777777777778,18.77777777777778,0.73,6.9391,rain,Partly Cloudy
2006-09-02 08:00:00+00:00,21.04444444444444,21.04444444444444,0.63,3.4615,rain,Partly Cloudy
2006-09-02 09:00:00+00:00,22.516666666666666,22.516666666666666,0.56,2.9141,rain,Partly Cloudy
2006-09-02 10:00:00+00:00,22.872222222222224,22.872222222222224,0.53,7.406,rain,Partly Cloudy
2006-09-02 11:00:00+00:00,23.83888888888889,23.83888888888889,0.5,7.7763,rain,Partly Cloudy
2006-09-02 12:00:00+00:00,23.966666666666665,23.966666666666665,0.48,7.567,rain,Partly Cloudy
2006-09-02 13:00:00+00:00,25.005555555555556,25.005555555555556,0.45,3.1556,rain,Partly Cloudy
2006-09-02 14:00:00+00:00,23.983333333333334,23.983333333333334,0.53,9.3058,rain,Partly Cloudy
2006-09-02 15:00:00+00:00,23.850000000000005,23.850000000000005,0.5,5.2003,rain,Partly Cloudy
2006-09-02 16:00:00+00:00,22.338888888888885,22.338888888888885,0.67,7.6797,rain,Mostly Cloudy
2006-09-02 17:00:00+00:00,21.06111111111111,21.06111111111111,0.68,3.0429,Unknown,Clear
2006-09-02 18:00:00+00:00,17.68333333333333,17.68333333333333,0.84,2.6404,rain,Partly Cloudy
2006-09-02 19:00:00+00:00,16.13888888888889,16.13888888888889,0.92,1.5295,rain,Clear
2006-09-02 20:00:00+00:00,15.533333333333337,15.533333333333337,0.93,3.22,rain,Clear
2006-09-02 21:00:00+00:00,15.055555555555555,15.055555555555555,0.9500000000000001,3.0751,Unknown,Clear
2006-09-19 22:00:00+00:00,16.666666666666668,16.666666666666668,0.97,6.279,rain,Overcast
2006-09-19 23:00:00+00:00,17.155555555555555,17.155555555555555,0.93,6.3112,rain,Overcast
2006-09-20 00:00:00+00:00,14.738888888888887,14.738888888888887,0.99,9.9981,rain,Clear
2006-09-20 01:00:00+00:00,16.6,16.6,0.97,3.1234,rain,Foggy
2006-09-20 02:00:00+00:00,16.11111111111111,16.11111111111111,1.0,3.3327,rain,Foggy
2006-09-20 03:00:00+00:00,16.16111111111111,16.16111111111111,0.97,3.4937,rain,Overcast
2006-09-20 04:00:00+00:00,16.11111111111111,16.11111111111111,1.0,3.6547,rain,Foggy
2006-09-20 05:00:00+00:00,16.11111111111111,16.11111111111111,0.93,8.3398,rain,Foggy
2006-09-20 06:00:00+00:00,16.238888888888887,16.238888888888887,0.99,10.9158,rain,Foggy
2006-09-20 07:00:00+00:00,17.22222222222222,17.22222222222222,1.0,11.5437,rain,Foggy
2006-09-20 08:00:00+00:00,17.755555555555556,17.755555555555556,0.97,11.0929,rain,Mostly Cloudy
2006-09-20 09:00:00+00:00,18.82222222222222,18.82222222222222,0.9,10.8836,rain,Overcast
2006-09-20 10:00:00+00:00,18.96111111111111,18.96111111111111,0.84,13.8621,rain,Mostly Cloudy
2006-09-20 11:00:00+00:00,19.93333333333333,19.93333333333333,0.78,12.3165,rain,Partly Cloudy
2006-09-20 12:00:00+00:00,20.86111111111111,20.86111111111111,0.75,12.8478,rain,Partly Cloudy
2006-09-20 13:00:00+00:00,22.083333333333332,22.083333333333332,0.6900000000000001,11.9623,rain,Partly Cloudy
2006-09-20 14:00:00+00:00,22.199999999999996,22.199999999999996,0.73,12.5741,rain,Partly Cloudy
2006-09-20 15:00:00+00:00,21.016666666666666,21.016666666666666,0.78,11.5115,rain,Mostly Cloudy
2006-09-20 16:00:00+00:00,18.93888888888889,18.93888888888889,0.89,8.4686,rain,Partly Cloudy
2006-09-20 17:00:00+00:00,18.83888888888889,18.83888888888889,0.9,11.3344,rain,Clear
2006-09-20 18:00:00+00:00,17.344444444444445,17.344444444444445,0.93,7.8085,rain,Mostly Cloudy
2006-09-20 19:00:00+00:00,17.22222222222222,17.22222222222222,0.93,9.8371,rain,Partly Cloudy
2006-09-20 20:00:00+00:00,17.17222222222222,17.17222222222222,0.93,10.8675,rain,Partly Cloudy
2006-09-20 21:00:00+00:00,16.177777777777777,16.177777777777777,0.97,6.0214,rain,Clear
2006-09-20 22:00:00+00:00,15.52777777777778,15.52777777777778,0.93,6.601,rain,Clear
2006-09-20 23:00:00+00:00,15.0,15.0,0.96,6.1502,rain,Clear
2006-09-21 00:00:00+00:00,14.02777777777778,14.02777777777778,0.79,10.8192,rain,Partly Cloudy
2006-09-21 01:00:00+00:00,15.344444444444443,15.344444444444443,0.9,11.27,rain,Clear
2006-09-21 02:00:00+00:00,14.47222222222222,14.47222222222222,0.93,6.7942,rain,Clear
2006-09-21 03:00:00+00:00,14.355555555555558,14.355555555555558,0.91,10.8997,rain,Clear
2006-09-21 04:00:00+00:00,13.88888888888889,13.88888888888889,0.93,8.3076,rain,Clear
2006-09-21 05:00:00+00:00,12.82777777777778,12.82777777777778,0.96,7.6797,rain,Clear
2006-09-21 06:00:00+00:00,15.877777777777776,15.877777777777776,0.88,8.7906,rain,Clear
2006-09-21 07:00:00+00:00,17.25,17.25,0.81,13.1054,rain,Clear
2006-09-21 08:00:00+00:00,18.93888888888889,18.93888888888889,0.78,13.1859,rain,Partly Cloudy
2006-09-21 09:00:00+00:00,20.949999999999996,20.949999999999996,0.77,14.1036,rain,Partly Cloudy
2006-09-21 10:00:00+00:00,22.199999999999996,22.199999999999996,0.67,12.6224,rain,Partly Cloudy
2006-09-21 11:00:00+00:00,22.77777777777778,22.77777777777778,0.62,17.066,rain,Partly Cloudy
2006-09-21 12:00:00+00:00,23.788888888888884,23.788888888888884,0.54,16.985500000000002,rain,Partly Cloudy
2006-09-21 13:00:00+00:00,23.88888888888889,23.88888888888889,0.5,15.6653,rain,Partly Cloudy
2006-09-21 14:00:00+00:00,23.83888888888889,23.83888888888889,0.5,16.985500000000002,rain,Partly Cloudy
2006-09-21 15:00:00+00:00,23.761111111111106,23.761111111111106,0.49,14.4578,rain,Mostly Cloudy
2006-09-21 16:00:00+00:00,22.1,22.1,0.54,11.0124,rain,Mostly Cloudy
2006-09-21 17:00:00+00:00,18.83888888888889,18.83888888888889,0.6900000000000001,9.2092,rain,Mostly Cloudy
2006-09-21 18:00:00+00:00,17.372222222222224,17.372222222222224,0.75,9.4185,rain,Mostly Cloudy
2006-09-21 19:00:00+00:00,16.038888888888888,16.038888888888888,0.79,5.0876,rain,Mostly Cloudy
2006-09-21 20:00:00+00:00,14.955555555555556,14.955555555555556,0.8300000000000001,3.1878,rain,Mostly Cloudy
2006-09-21 21:00:00+00:00,13.61111111111111,13.61111111111111,0.89,4.7173,rain,Partly Cloudy
2006-09-21 22:00:00+00:00,13.194444444444445,13.194444444444445,0.84,6.7620000000000005,rain,Partly Cloudy
2006-09-21 23:00:00+00:00,14.372222222222222,14.372222222222222,0.76,11.0929,rain,Partly Cloudy
2006-09-22 00:00:00+00:00,11.994444444444447,11.994444444444447,0.74,12.88,rain,Clear
2006-09-22 01:00:00+00:00,12.383333333333333,12.383333333333333,0.8300000000000001,6.7298,rain,Partly Cloudy
2006-09-22 02:00:00+00:00,11.805555555555555,11.805555555555555,0.86,10.8353,rain,Partly Cloudy
2006-09-22 03:00:00+00:00,11.35,11.35,0.88,9.7727,rain,Partly Cloudy
2006-09-22 04:00:00+00:00,13.705555555555556,13.705555555555556,0.78,10.9963,Unknown,Mostly Cloudy
2006-09-22 05:00:00+00:00,13.683333333333334,13.683333333333334,0.78,12.0911,rain,Mostly Cloudy
2006-09-22 06:00:00+00:00,14.711111111111109,14.711111111111109,0.74,14.4256,rain,Partly Cloudy
2006-09-22 07:00:00+00:00,17.044444444444444,17.044444444444444,0.64,21.7672,rain,Partly Cloudy
2006-09-22 08:00:00+00:00,18.733333333333334,18.733333333333334,0.5700000000000001,17.3558,rain,Partly Cloudy
2006-09-22 09:00:00+00:00,19.72222222222222,19.72222222222222,0.5700000000000001,21.0749,rain,Partly Cloudy
2006-09-22 10:00:00+00:00,22.03888888888889,22.03888888888889,0.46,23.506,rain,Partly Cloudy
2006-09-22 11:00:00+00:00,22.15,22.15,0.46,24.9711,rain,Partly Cloudy
2006-09-22 12:00:00+00:00,22.59444444444445,22.59444444444445,0.39,24.5203,rain,Partly Cloudy
2006-09-22 13:00:00+00:00,22.75555555555555,22.75555555555555,0.37,17.549,Unknown,Partly Cloudy
2006-09-22 14:00:00+00:00,22.68333333333333,22.68333333333333,0.35000000000000003,23.3289,rain,Partly Cloudy
2006-09-22 15:00:00+00:00,22.061111111111103,22.061111111111103,0.35000000000000003,19.3844,rain,Partly Cloudy
2006-09-22 16:00:00+00:00,19.92777777777778,19.92777777777778,0.41000000000000003,15.7619,rain,Partly Cloudy
2006-09-22 17:00:00+00:00,17.055555555555557,17.055555555555557,0.55,12.5258,rain,Partly Cloudy
2006-09-22 18:00:00+00:00,15.938888888888888,15.938888888888888,0.58,13.4757,rain,Partly Cloudy
2006-09-22 19:00:00+00:00,14.81111111111111,14.81111111111111,0.56,13.9587,rain,Clear
2006-09-22 20:00:00+00:00,14.833333333333334,14.833333333333334,0.56,14.0714,rain,Clear
2006-09-22 21:00:00+00:00,13.18333333333333,13.18333333333333,0.64,10.1752,Unknown,Partly Cloudy
2006-09-22 22:00:00+00:00,12.711111111111112,12.711111111111112,0.65,6.8103,rain,Clear
2006-09-22 23:00:00+00:00,11.6,11.6,0.7000000000000001,10.9319,rain,Clear
2006-09-23 00:00:00+00:00,12.666666666666664,12.666666666666664,0.9,5.7799,rain,Clear
2006-09-23 01:00:00+00:00,10.488888888888887,10.488888888888887,0.77,11.1573,rain,Clear
2006-09-23 02:00:00+00:00,9.933333333333334,7.9833333333333325,0.8,13.9265,rain,Clear
2006-09-23 03:00:00+00:00,9.377777777777778,7.333333333333335,0.84,13.7011,rain,Partly Cloudy
2006-09-23 04:00:00+00:00,8.861111111111112,7.366666666666664,0.89,9.5634,rain,Partly Cloudy
2006-09-23 05:00:00+00:00,9.905555555555557,8.38888888888889,0.86,10.8675,rain,Partly Cloudy
2006-09-23 06:00:00+00:00,11.77777777777778,11.77777777777778,0.8200000000000001,11.0768,rain,Partly Cloudy
2006-09-23 07:00:00+00:00,13.93888888888889,13.93888888888889,0.72,17.8388,rain,Partly Cloudy
2006-09-23 08:00:00+00:00,17.711111111111112,17.711111111111112,0.61,14.2646,rain,Mostly Cloudy
2006-09-23 09:00:00+00:00,18.766666666666666,18.766666666666666,0.61,21.1071,rain,Mostly Cloudy
2006-09-23 10:00:00+00:00,21.04444444444444,21.04444444444444,0.53,21.6384,rain,Partly Cloudy
2006-09-23 11:00:00+00:00,22.133333333333336,22.133333333333336,0.49,24.7457,Unknown,Mostly Cloudy
2006-09-23 12:00:00+00:00,22.08888888888889,22.08888888888889,0.49,17.7744,rain,Mostly Cloudy
2006-09-23 13:00:00+00:00,22.805555555555557,22.805555555555557,0.45,17.1465,rain,Mostly Cloudy
2006-09-23 14:00:00+00:00,22.805555555555557,22.805555555555557,0.44,15.6653,rain,Mostly Cloudy
2006-09-23 15:00:00+00:00,22.600000000000005,22.600000000000005,0.48,8.6779,rain,Partly Cloudy
2006-09-23 16:00:00+00:00,21.18333333333333,21.18333333333333,0.53,4.83,rain,Partly Cloudy
2006-09-23 17:00:00+00:00,17.849999999999998,17.849999999999998,0.65,4.991,rain,Mostly Cloudy
