Formatted Date,Temperature (C),Apparent Temperature (C)
2007-12-28 02:00:00.000 +0100,-4.377777777777776,-4.377777777777776
2007-12-28 03:00:00.000 +0100,-4.377777777777776,-7.044444444444444
2007-12-28 04:00:00.000 +0100,-4.388888888888888,-4.388888888888888
2007-12-28 05:00:00.000 +0100,-3.938888888888889,-3.938888888888889
2007-12-28 06:00:00.000 +0100,-3.938888888888889,-3.938888888888889
2007-12-28 07:00:00.000 +0100,-3.9777777777777774,-7.077777777777777
2007-12-28 08:00:00.000 +0100,-3.938888888888889,-3.938888888888889
2007-12-28 09:00:00.000 +0100,-3.938888888888889,-3.938888888888889
2007-12-28 10:00:00.000 +0100,-3.9611111111111104,-7.5
2007-12-28 11:00:00.000 +0100,-3.9166666666666665,-7.283333333333333
2007-12-28 12:00:00.000 +0100,-3.8944444444444457,-5.894444444444444
2007-12-28 13:00:00.000 +0100,-3.811111111111111,-3.811111111111111
2007-12-28 14:00:00.000 +0100,-3.8944444444444457,-3.8944444444444457
2007-12-28 15:00:00.000 +0100,-3.8944444444444457,-3.8944444444444457
2007-12-28 16:00:00.000 +0100,-3.877777777777778,-3.877777777777778
2007-12-28 17:00:00.000 +0100,-3.9166666666666665,-3.9166666666666665
2007-12-28 18:00:00.000 +0100,-3.9166666666666665,-3.9166666666666665
2007-12-28 19:00:00.000 +0100,-3.9111111111111105,-3.9111111111111105
2007-12-28 20:00:00.000 +0100,-4.933333333333333,-4.933333333333333
2007-12-28 21:00:00.000 +0100,-4.4222222222222225,-4.4222222222222225
2007-12-28 22:00:00.000 +0100,-4.377777777777776,-4.377777777777776
2007-12-28 23:00:00.000 +0100,-4.933333333333333,-4.933333333333333
2007-12-29 00:00:00.000 +0100,-4.933333333333333,-4.933333333333333
2007-12-29 01:00:00.000 +0100,-5.294444444444445,-5.294444444444445
2007-12-29 02:00:00.000 +0100,-4.933333333333333,-7.51111111111111
2007-12-29 03:00:00.000 +0100,-4.955555555555557,-4.955555555555557
2007-12-29 04:00:00.000 +0100,-4.911111111111111,-8.466666666666665
2007-12-29 05:00:00.000 +0100,-4.955555555555557,-4.955555555555557
2007-12-29 06:00:00.000 +0100,-5.005555555555556,-7.2555555555555555
2007-12-29 07:00:00.000 +0100,-5.038888888888889,-8.672222222222222
2007-12-29 08:00:00.000 +0100,-5.005555555555556,-8.511111111111111
2007-12-29 09:00:00.000 +0100,-5.027777777777778,-5.027777777777778
2007-12-29 10:00:00.000 +0100,-4.98888888888889,-9.383333333333333
2007-12-29 11:00:00.000 +0100,-5.027777777777778,-5.027777777777778
2007-12-29 12:00:00.000 +0100,-4.977777777777778,-8.988888888888889
2007-12-29 13:00:00.000 +0100,-4.955555555555557,-8.777777777777779
2007-12-29 14:00:00.000 +0100,-5.027777777777778,-5.027777777777778
2007-12-29 15:00:00.000 +0100,-5.027777777777778,-8.533333333333333
2007-12-29 16:00:00.000 +0100,-5.027777777777778,-9.07222222222222
2007-12-29 17:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-29 18:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-29 19:00:00.000 +0100,-5.061111111111111,-5.061111111111111
2007-12-29 20:00:00.000 +0100,-5.116666666666667,-5.116666666666667
2007-12-29 21:00:00.000 +0100,-5.627777777777776,-8.488888888888889
2007-12-29 22:00:00.000 +0100,-5.1,-5.1
2007-12-29 23:00:00.000 +0100,-5.5777777777777775,-8.466666666666665
2007-12-03 00:00:00.000 +0100,3.355555555555555,-0.5777777777777773
2007-12-03 01:00:00.000 +0100,5.499999999999999,2.6444444444444435
2007-12-03 02:00:00.000 +0100,3.3999999999999986,-0.0944444444444453
2007-12-03 03:00:00.000 +0100,4.4222222222222225,0.7222222222222207
2007-12-03 04:00:00.000 +0100,4.516666666666668,0.8500000000000006
2007-12-03 05:00:00.000 +0100,4.53888888888889,1.3000000000000018
2007-12-03 06:00:00.000 +0100,5.094444444444445,1.15
2007-12-03 07:00:00.000 +0100,5.166666666666665,1.2666666666666673
2007-12-03 08:00:00.000 +0100,5.138888888888889,1.0388888888888874
2007-12-03 09:00:00.000 +0100,6.1833333333333345,3.06111111111111
2007-12-03 10:00:00.000 +0100,7.144444444444444,3.788888888888889
2007-12-03 11:00:00.000 +0100,7.222222222222222,4.583333333333333
2007-12-03 12:00:00.000 +0100,7.266666666666666,5.1944444444444455
2007-12-03 13:00:00.000 +0100,7.794444444444445,5.477777777777778
2007-12-03 14:00:00.000 +0100,7.755555555555556,6.077777777777777
2007-12-03 15:00:00.000 +0100,7.194444444444446,5.316666666666666
2007-12-03 16:00:00.000 +0100,7.211111111111109,5.422222222222221
2007-12-03 17:00:00.000 +0100,6.155555555555555,6.155555555555555
2007-12-03 18:00:00.000 +0100,6.111111111111111,6.111111111111111
2007-12-03 19:00:00.000 +0100,6.116666666666665,4.05
2007-12-03 20:00:00.000 +0100,3.9611111111111126,2.9611111111111104
2007-12-03 21:00:00.000 +0100,4.516666666666668,2.994444444444445
2007-12-03 22:00:00.000 +0100,4.055555555555554,2.3444444444444437
2007-12-03 23:00:00.000 +0100,5.094444444444445,1.5444444444444452
2007-12-30 00:00:00.000 +0100,-5.605555555555556,-5.605555555555556
2007-12-30 01:00:00.000 +0100,-5.477777777777778,-7.988888888888888
2007-12-30 02:00:00.000 +0100,-5.605555555555556,-5.605555555555556
2007-12-30 03:00:00.000 +0100,-5.555555555555555,-5.555555555555555
2007-12-30 04:00:00.000 +0100,-5.038888888888889,-5.038888888888889
2007-12-30 05:00:00.000 +0100,-5.094444444444445,-5.094444444444445
2007-12-30 06:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-30 07:00:00.000 +0100,-5.127777777777778,-5.127777777777778
2007-12-30 08:00:00.000 +0100,-5.027777777777778,-5.027777777777778
2007-12-30 09:00:00.000 +0100,-4.027777777777778,-4.027777777777778
2007-12-30 10:00:00.000 +0100,-4.055555555555555,-4.055555555555555
2007-12-30 11:00:00.000 +0100,-4.027777777777778,-4.027777777777778
2007-12-30 12:00:00.000 +0100,-4.027777777777778,-7.805555555555555
2007-12-30 13:00:00.000 +0100,-3.994444444444445,-6.766666666666667
2007-12-30 14:00:00.000 +0100,-4.027777777777778,-4.027777777777778
2007-12-30 15:00:00.000 +0100,-4.027777777777778,-4.027777777777778
2007-12-30 16:00:00.000 +0100,-4.005555555555556,-7.805555555555555
2007-12-30 17:00:00.000 +0100,-4.05,-7.849999999999999
2007-12-30 18:00:00.000 +0100,-5.072222222222221,-9.055555555555555
2007-12-30 19:00:00.000 +0100,-4.933333333333333,-8.788888888888888
2007-12-30 20:00:00.000 +0100,-5.138888888888889,-9.144444444444446
2007-12-30 21:00:00.000 +0100,-5.138888888888889,-7.983333333333334
2007-12-30 22:00:00.000 +0100,-5.055555555555556,-8.005555555555555
2007-12-30 23:00:00.000 +0100,-5.6722222222222225,-10.333333333333334
2007-12-31 00:00:00.000 +0100,-5.6722222222222225,-8.43888888888889
2007-12-31 01:00:00.000 +0100,-5.111111111111111,-5.111111111111111
2007-12-31 02:00:00.000 +0100,-5.599999999999999,-8.466666666666665
2007-12-31 03:00:00.000 +0100,-5.599999999999999,-8.53888888888889
2007-12-31 04:00:00.000 +0100,-6.044444444444443,-8.805555555555555
2007-12-31 05:00:00.000 +0100,-6.111111111111111,-6.111111111111111
2007-12-31 06:00:00.000 +0100,-6.161111111111111,-6.161111111111111
2007-12-31 07:00:00.000 +0100,-6.066666666666667,-6.066666666666667
2007-12-31 08:00:00.000 +0100,-6.0888888888888895,-6.0888888888888895
2007-12-31 09:00:00.000 +0100,-6.0888888888888895,-6.0888888888888895
2007-12-31 10:00:00.000 +0100,-5.088888888888889,-5.088888888888889
2007-12-31 11:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 12:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 13:00:00.000 +0100,-5.01111111111111,-5.01111111111111
2007-12-31 14:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 15:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 16:00:00.000 +0100,-5.01111111111111,-5.01111111111111
2007-12-31 17:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 18:00:00.000 +0100,-5.050000000000001,-5.050000000000001
2007-12-31 19:00:00.000 +0100,-5.027777777777778,-7.355555555555554
2007-12-31 20:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-31 21:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-31 22:00:00.000 +0100,-5.027777777777778,-7.988888888888888
2007-12-31 23:00:00.000 +0100,-5.072222222222221,-5.072222222222221
2007-12-04 00:00:00.000 +0100,5.627777777777779,2.244444444444444
2007-12-04 01:00:00.000 +0100,1.5333333333333323,-1.7277777777777774
2007-12-04 02:00:00.000 +0100,6.111111111111111,2.449999999999998
2007-12-04 03:00:00.000 +0100,5.511111111111112,2.049999999999999
2007-12-04 04:00:00.000 +0100,4.5055555555555555,0.5333333333333338
2007-12-04 05:00:00.000 +0100,2.822222222222221,-1.6722222222222232
2007-12-04 06:00:00.000 +0100,2.2666666666666657,-1.1944444444444438
2007-12-04 07:00:00.000 +0100,2.272222222222224,-2.5666666666666673
2007-12-04 08:00:00.000 +0100,2.7333333333333343,-1.1277777777777784
2007-12-04 09:00:00.000 +0100,5.0,1.0611111111111091
2007-12-04 10:00:00.000 +0100,6.105555555555557,2.105555555555555
2007-12-04 11:00:00.000 +0100,7.249999999999998,3.0777777777777775
2007-12-04 12:00:00.000 +0100,7.822222222222221,3.9833333333333343
2007-12-04 13:00:00.000 +0100,7.861111111111111,4.249999999999999
2007-12-04 14:00:00.000 +0100,7.844444444444444,4.577777777777779
2007-12-04 15:00:00.000 +0100,7.266666666666666,4.372222222222221
2007-12-04 16:00:00.000 +0100,5.233333333333334,2.2166666666666677
2007-12-04 17:00:00.000 +0100,5.022222222222222,1.4499999999999995
2007-12-04 18:00:00.000 +0100,2.933333333333334,-0.9611111111111114
2007-12-04 19:00:00.000 +0100,2.894444444444445,-1.083333333333333
2007-12-04 20:00:00.000 +0100,2.311111111111109,-1.683333333333334
2007-12-04 21:00:00.000 +0100,2.2666666666666657,-1.5611111111111104
2007-12-04 22:00:00.000 +0100,1.9222222222222227,-1.977777777777777
2007-12-04 23:00:00.000 +0100,1.2666666666666673,-2.7333333333333343
2007-12-05 00:00:00.000 +0100,1.2666666666666673,-2.7222222222222214
2007-12-05 01:00:00.000 +0100,-1.966666666666666,-4.8388888888888895
2007-12-05 02:00:00.000 +0100,0.6666666666666683,-3.427777777777779
2007-12-05 03:00:00.000 +0100,0.5500000000000012,-3.533333333333333
2007-12-05 04:00:00.000 +0100,0.2611111111111104,-3.3500000000000005
2007-12-05 05:00:00.000 +0100,0.1166666666666671,-3.416666666666666
2007-12-05 06:00:00.000 +0100,-0.994444444444444,-4.372222222222224
2007-12-05 07:00:00.000 +0100,-1.0166666666666655,-4.783333333333333
2007-12-05 08:00:00.000 +0100,-0.0277777777777781,-3.883333333333332
2007-12-05 09:00:00.000 +0100,1.1555555555555546,-2.116666666666666
2007-12-05 10:00:00.000 +0100,2.361111111111111,-1.5722222222222213
2007-12-05 11:00:00.000 +0100,4.027777777777778,0.7333333333333335
2007-12-05 12:00:00.000 +0100,6.205555555555557,3.183333333333332
2007-12-05 13:00:00.000 +0100,7.26111111111111,4.644444444444444
2007-12-05 14:00:00.000 +0100,7.222222222222222,4.227777777777778
2007-12-05 15:00:00.000 +0100,6.155555555555555,3.583333333333335
2007-12-05 16:00:00.000 +0100,4.111111111111111,1.4166666666666652
2007-12-05 17:00:00.000 +0100,2.194444444444446,-0.4499999999999993
2007-12-05 18:00:00.000 +0100,1.0388888888888874,-2.6888888888888887
2007-12-05 19:00:00.000 +0100,1.9222222222222227,-1.7999999999999992
2007-12-05 20:00:00.000 +0100,-0.2111111111111105,-3.3611111111111116
2007-12-05 21:00:00.000 +0100,-0.1388888888888889,-2.0555555555555554
2007-12-05 22:00:00.000 +0100,-0.9888888888888896,-0.9888888888888896
2007-12-05 23:00:00.000 +0100,-1.8055555555555556,-1.8055555555555556
2007-12-06 00:00:00.000 +0100,-2.361111111111111,-2.361111111111111
2007-12-06 01:00:00.000 +0100,-1.188888888888889,-2.9277777777777776
2007-12-06 02:00:00.000 +0100,-2.894444444444445,-2.894444444444445
2007-12-06 03:00:00.000 +0100,-3.444444444444444,-3.444444444444444
2007-12-06 04:00:00.000 +0100,-2.8888888888888884,-2.8888888888888884
2007-12-06 05:00:00.000 +0100,-2.983333333333334,-2.983333333333334
2007-12-06 06:00:00.000 +0100,-3.9555555555555566,-3.9555555555555566
2007-12-06 07:00:00.000 +0100,-4.78888888888889,-4.78888888888889
2007-12-06 08:00:00.000 +0100,-2.9166666666666665,-2.9166666666666665
2007-12-06 09:00:00.000 +0100,-0.0166666666666672,-0.0166666666666672
2007-12-06 10:00:00.000 +0100,2.2166666666666677,2.2166666666666677
2007-12-06 11:00:00.000 +0100,5.972222222222222,5.972222222222222
2007-12-06 12:00:00.000 +0100,6.133333333333333,5.344444444444443
2007-12-06 13:00:00.000 +0100,6.9222222222222225,5.994444444444444
2007-12-06 14:00:00.000 +0100,7.105555555555555,5.283333333333332
2007-12-06 15:00:00.000 +0100,6.016666666666666,4.344444444444445
2007-12-06 16:00:00.000 +0100,4.966666666666665,2.738888888888889
2007-12-06 17:00:00.000 +0100,3.888888888888889,2.8888888888888906
2007-12-06 18:00:00.000 +0100,3.7722222222222217,1.3333333333333326
2007-12-06 19:00:00.000 +0100,3.7055555555555566,0.8611111111111095
2007-12-06 20:00:00.000 +0100,2.5722222222222237,-0.4166666666666667
2007-12-06 21:00:00.000 +0100,1.555555555555554,-1.6055555555555558
2007-12-06 22:00:00.000 +0100,0.7722222222222226,-1.4833333333333345
2007-12-06 23:00:00.000 +0100,0.0277777777777761,-2.077777777777777
2007-12-07 00:00:00.000 +0100,-0.4777777777777774,-2.7222222222222214
2007-12-07 01:00:00.000 +0100,2.8999999999999995,0.127777777777776
2007-12-07 02:00:00.000 +0100,-1.1555555555555546,-3.4222222222222225
2007-12-07 03:00:00.000 +0100,-1.5666666666666669,-3.816666666666668
2007-12-07 04:00:00.000 +0100,-1.2388888888888892,-3.494444444444444
2007-12-07 05:00:00.000 +0100,-0.994444444444444,-4.311111111111113
2007-12-07 06:00:00.000 +0100,-0.994444444444444,-3.883333333333332
2007-12-07 07:00:00.000 +0100,-0.9333333333333332,-4.688888888888889
2007-12-07 08:00:00.000 +0100,-1.0388888888888894,-4.027777777777778
2007-12-07 09:00:00.000 +0100,1.2055555555555566,-2.5333333333333328
2007-12-07 10:00:00.000 +0100,3.9611111111111126,0.5666666666666684
2007-12-07 11:00:00.000 +0100,6.116666666666665,2.422222222222222
2007-12-07 12:00:00.000 +0100,7.222222222222222,3.5166666666666657
2007-12-07 13:00:00.000 +0100,7.916666666666667,4.5055555555555555
2007-12-07 14:00:00.000 +0100,7.799999999999999,4.005555555555556
2007-12-07 15:00:00.000 +0100,7.266666666666666,3.638888888888887
2007-12-07 16:00:00.000 +0100,6.15,2.950000000000001
2007-12-07 17:00:00.000 +0100,4.072222222222221,1.6111111111111105
2007-12-07 18:00:00.000 +0100,4.072222222222221,1.311111111111111
2007-12-07 19:00:00.000 +0100,4.077777777777779,1.3666666666666671
2007-12-07 20:00:00.000 +0100,4.05,1.0277777777777786
2007-12-07 21:00:00.000 +0100,4.511111111111109,1.9333333333333316
2007-12-07 22:00:00.000 +0100,4.005555555555556,2.422222222222222
2007-12-07 23:00:00.000 +0100,3.5388888888888874,1.8277777777777773
2007-12-08 00:00:00.000 +0100,3.5388888888888874,1.966666666666666
2007-12-08 01:00:00.000 +0100,4.405555555555555,4.405555555555555
2007-12-08 02:00:00.000 +0100,4.1166666666666645,1.4166666666666652
2007-12-08 03:00:00.000 +0100,4.627777777777776,3.127777777777779
2007-12-08 04:00:00.000 +0100,4.583333333333333,2.972222222222223
2007-12-08 05:00:00.000 +0100,5.1611111111111105,2.9777777777777774
2007-12-08 06:00:00.000 +0100,5.1611111111111105,3.5277777777777786
2007-12-08 07:00:00.000 +0100,5.105555555555554,2.972222222222223
2007-12-08 08:00:00.000 +0100,5.138888888888889,2.811111111111112
2007-12-08 09:00:00.000 +0100,5.138888888888889,3.561111111111109
2007-12-08 10:00:00.000 +0100,5.938888888888887,4.800000000000001
2007-12-08 11:00:00.000 +0100,7.1499999999999995,7.1499999999999995
2007-12-08 12:00:00.000 +0100,7.1499999999999995,7.1499999999999995
2007-12-08 13:00:00.000 +0100,7.027777777777777,7.027777777777777
2007-12-08 14:00:00.000 +0100,7.1499999999999995,5.816666666666666
2007-12-08 15:00:00.000 +0100,7.1499999999999995,5.816666666666666
2007-12-08 16:00:00.000 +0100,6.977777777777779,5.277777777777778
2007-12-08 17:00:00.000 +0100,6.061111111111109,6.061111111111109
2007-12-08 18:00:00.000 +0100,6.038888888888888,5.166666666666665
2007-12-08 19:00:00.000 +0100,6.066666666666667,3.761111111111113
2007-12-08 20:00:00.000 +0100,5.022222222222222,2.4833333333333325
2007-12-08 21:00:00.000 +0100,4.488888888888888,1.849999999999999
2007-12-08 22:00:00.000 +0100,4.594444444444446,1.5499999999999996
2007-12-08 23:00:00.000 +0100,4.444444444444445,1.83888888888889
2007-12-09 00:00:00.000 +0100,4.372222222222221,3.0166666666666666
2007-12-09 01:00:00.000 +0100,4.088888888888889,3.1055555555555574
2007-12-09 02:00:00.000 +0100,4.2777777777777795,2.855555555555556
2007-12-09 03:00:00.000 +0100,4.183333333333334,4.183333333333334
2007-12-09 04:00:00.000 +0100,4.255555555555554,4.255555555555554
2007-12-09 05:00:00.000 +0100,3.744444444444446,3.744444444444446
2007-12-09 06:00:00.000 +0100,3.7944444444444434,3.7944444444444434
2007-12-09 07:00:00.000 +0100,3.8555555555555543,3.8555555555555543
2007-12-09 08:00:00.000 +0100,3.816666666666665,1.9277777777777771
2007-12-09 09:00:00.000 +0100,4.883333333333333,3.072222222222223
2007-12-09 10:00:00.000 +0100,4.8888888888888875,2.7722222222222235
2007-12-09 11:00:00.000 +0100,5.0,5.0
2007-12-09 12:00:00.000 +0100,5.072222222222224,5.072222222222224
2007-12-09 13:00:00.000 +0100,5.155555555555556,3.522222222222224
2007-12-09 14:00:00.000 +0100,5.072222222222224,2.255555555555557
2007-12-09 15:00:00.000 +0100,5.072222222222224,2.5166666666666675
2007-12-09 16:00:00.000 +0100,5.238888888888889,5.238888888888889
2007-12-09 17:00:00.000 +0100,3.0333333333333337,1.1166666666666656
2007-12-09 18:00:00.000 +0100,3.011111111111112,3.011111111111112
2007-12-09 19:00:00.000 +0100,4.255555555555554,4.255555555555554
2007-12-09 20:00:00.000 +0100,3.933333333333332,1.5388888888888903
2007-12-09 21:00:00.000 +0100,3.933333333333332,2.3944444444444457
2007-12-09 22:00:00.000 +0100,4.111111111111111,4.111111111111111
2007-12-09 23:00:00.000 +0100,3.938888888888891,3.938888888888891
2007-02-01 00:00:00.000 +0100,0.5555555555555556,-3.5500000000000003
2007-02-01 01:00:00.000 +0100,2.5222222222222217,-1.6722222222222232
2007-02-01 02:00:00.000 +0100,0.7888888888888899,-3.2722222222222226
2007-02-01 03:00:00.000 +0100,0.7388888888888879,-2.605555555555556
2007-02-01 04:00:00.000 +0100,1.477777777777776,-1.838888888888888
2007-02-01 05:00:00.000 +0100,3.866666666666667,0.2166666666666669
2007-02-01 06:00:00.000 +0100,4.927777777777776,-0.2111111111111105
2007-02-01 07:00:00.000 +0100,4.911111111111113,0.0999999999999998
2007-02-01 08:00:00.000 +0100,6.1388888888888875,1.3277777777777782
2007-02-01 09:00:00.000 +0100,7.733333333333334,2.938888888888888
2007-02-01 10:00:00.000 +0100,8.833333333333334,4.033333333333332
2007-02-01 11:00:00.000 +0100,8.933333333333332,4.3277777777777775
2007-02-01 12:00:00.000 +0100,10.02222222222222,10.02222222222222
2007-02-01 13:00:00.000 +0100,10.050000000000002,10.050000000000002
2007-02-01 14:00:00.000 +0100,10.044444444444444,10.044444444444444
2007-02-01 15:00:00.000 +0100,8.933333333333332,4.261111111111112
2007-02-01 16:00:00.000 +0100,8.044444444444443,3.561111111111109
2007-02-01 17:00:00.000 +0100,7.266666666666666,2.283333333333333
2007-02-01 18:00:00.000 +0100,7.194444444444446,2.6055555555555543
2007-02-01 19:00:00.000 +0100,6.194444444444444,1.4888888888888887
2007-02-01 20:00:00.000 +0100,6.083333333333335,1.4888888888888887
2007-02-01 21:00:00.000 +0100,5.555555555555555,0.9555555555555548
2007-02-01 22:00:00.000 +0100,4.427777777777777,-0.3111111111111104
2007-02-01 23:00:00.000 +0100,3.883333333333334,-0.905555555555555
2007-02-10 00:00:00.000 +0100,0.0611111111111108,0.0611111111111108
2007-02-10 01:00:00.000 +0100,6.177777777777776,5.244444444444444
2007-02-10 02:00:00.000 +0100,0.6611111111111099,0.6611111111111099
2007-02-10 03:00:00.000 +0100,1.2166666666666657,1.2166666666666657
2007-02-10 04:00:00.000 +0100,1.2555555555555544,1.2555555555555544
2007-02-10 05:00:00.000 +0100,1.1666666666666674,1.1666666666666674
2007-02-10 06:00:00.000 +0100,1.2166666666666657,1.2166666666666657
2007-02-10 07:00:00.000 +0100,2.638888888888889,1.222222222222224
2007-02-10 08:00:00.000 +0100,2.8888888888888906,2.8888888888888906
2007-02-10 09:00:00.000 +0100,5.061111111111111,3.266666666666668
2007-02-10 10:00:00.000 +0100,7.438888888888889,5.844444444444446
2007-02-10 11:00:00.000 +0100,8.883333333333335,7.4
2007-02-10 12:00:00.000 +0100,10.038888888888888,10.038888888888888
2007-02-10 13:00:00.000 +0100,11.338888888888889,11.338888888888889
2007-02-10 14:00:00.000 +0100,12.07777777777778,12.07777777777778
2007-02-10 15:00:00.000 +0100,12.611111111111112,12.611111111111112
2007-02-10 16:00:00.000 +0100,12.022222222222222,12.022222222222222
2007-02-10 17:00:00.000 +0100,11.016666666666666,11.016666666666666
2007-02-10 18:00:00.000 +0100,9.972222222222223,8.81111111111111
2007-02-10 19:00:00.000 +0100,9.972222222222223,8.822222222222223
2007-02-10 20:00:00.000 +0100,9.86111111111111,8.68888888888889
2007-02-10 21:00:00.000 +0100,8.838888888888887,8.116666666666667
2007-02-10 22:00:00.000 +0100,8.372222222222222,7.577777777777778
2007-02-10 23:00:00.000 +0100,8.18888888888889,7.394444444444446
2007-02-11 00:00:00.000 +0100,7.611111111111112,6.611111111111111
2007-02-11 01:00:00.000 +0100,7.127777777777776,6.0555555555555545
2007-02-11 02:00:00.000 +0100,6.555555555555554,6.555555555555554
2007-02-11 03:00:00.000 +0100,6.527777777777778,6.527777777777778
2007-02-11 04:00:00.000 +0100,6.583333333333334,6.583333333333334
2007-02-11 05:00:00.000 +0100,6.061111111111109,6.061111111111109
2007-02-11 06:00:00.000 +0100,6.083333333333335,6.083333333333335
2007-02-11 07:00:00.000 +0100,6.222222222222224,6.222222222222224
2007-02-11 08:00:00.000 +0100,6.111111111111111,6.111111111111111
2007-02-11 09:00:00.000 +0100,7.200000000000001,5.999999999999998
2007-02-11 10:00:00.000 +0100,7.4,7.4
2007-02-11 11:00:00.000 +0100,7.777777777777778,7.777777777777778
2007-02-11 12:00:00.000 +0100,8.88888888888889,8.88888888888889
2007-02-11 13:00:00.000 +0100,9.083333333333334,9.083333333333334
2007-02-11 14:00:00.000 +0100,8.838888888888887,8.838888888888887
2007-02-11 15:00:00.000 +0100,8.88888888888889,8.88888888888889
2007-02-11 16:00:00.000 +0100,8.983333333333334,8.983333333333334
2007-02-11 17:00:00.000 +0100,8.866666666666667,8.866666666666667
2007-02-11 18:00:00.000 +0100,7.85,7.85
2007-02-11 19:00:00.000 +0100,8.355555555555554,8.355555555555554
2007-02-11 20:00:00.000 +0100,7.777777777777778,7.777777777777778
2007-02-11 21:00:00.000 +0100,7.755555555555556,7.755555555555556
2007-02-11 22:00:00.000 +0100,8.28888888888889,8.28888888888889
2007-02-11 23:00:00.000 +0100,7.733333333333334,6.83888888888889
2007-02-12 00:00:00.000 +0100,7.755555555555556,6.844444444444445
2007-02-12 01:00:00.000 +0100,7.788888888888891,6.977777777777779
2007-02-12 02:00:00.000 +0100,7.200000000000001,7.200000000000001
2007-02-12 03:00:00.000 +0100,7.177777777777779,6.050000000000001
2007-02-12 04:00:00.000 +0100,6.694444444444443,4.083333333333334
2007-02-12 05:00:00.000 +0100,5.42777777777778,4.233333333333332
2007-02-12 06:00:00.000 +0100,5.355555555555556,3.0055555555555538
2007-02-12 07:00:00.000 +0100,5.7222222222222205,3.572222222222222
2007-02-12 08:00:00.000 +0100,5.866666666666668,4.283333333333334
2007-02-12 09:00:00.000 +0100,5.888888888888889,4.200000000000001
2007-02-12 10:00:00.000 +0100,6.033333333333333,4.444444444444445
2007-02-12 11:00:00.000 +0100,6.277777777777776,3.805555555555556
2007-02-12 12:00:00.000 +0100,7.550000000000002,5.038888888888889
2007-02-12 13:00:00.000 +0100,9.000000000000002,6.805555555555555
2007-02-12 14:00:00.000 +0100,9.233333333333333,6.855555555555558
2007-02-12 15:00:00.000 +0100,9.166666666666666,6.81111111111111
2007-02-12 16:00:00.000 +0100,9.31666666666667,6.861111111111112
2007-02-12 17:00:00.000 +0100,7.977777777777778,5.150000000000002
2007-02-12 18:00:00.000 +0100,7.88888888888889,5.199999999999999
2007-02-12 19:00:00.000 +0100,8.027777777777779,5.42777777777778
2007-02-12 20:00:00.000 +0100,7.333333333333335,4.516666666666668
2007-02-12 21:00:00.000 +0100,7.311111111111109,4.7111111111111095
2007-02-12 22:00:00.000 +0100,7.799999999999999,4.988888888888887
2007-02-12 23:00:00.000 +0100,7.85,5.383333333333332
2007-02-13 00:00:00.000 +0100,7.33888888888889,4.383333333333334
2007-02-13 01:00:00.000 +0100,5.966666666666668,3.7166666666666655
2007-02-13 02:00:00.000 +0100,7.777777777777778,5.938888888888887
2007-02-13 03:00:00.000 +0100,7.266666666666666,5.338888888888889
2007-02-13 04:00:00.000 +0100,6.761111111111112,6.761111111111112
2007-02-13 05:00:00.000 +0100,6.25,4.866666666666665
2007-02-13 06:00:00.000 +0100,6.227777777777778,6.227777777777778
2007-02-13 07:00:00.000 +0100,6.255555555555555,4.677777777777779
2007-02-13 08:00:00.000 +0100,6.227777777777778,4.322222222222223
2007-02-13 09:00:00.000 +0100,6.25,4.866666666666665
2007-02-13 10:00:00.000 +0100,7.211111111111109,6.605555555555556
2007-02-13 11:00:00.000 +0100,7.266666666666666,5.5277777777777795
2007-02-13 12:00:00.000 +0100,7.266666666666666,5.761111111111109
2007-02-13 13:00:00.000 +0100,7.26111111111111,4.905555555555555
2007-02-13 14:00:00.000 +0100,7.288888888888888,4.4555555555555575
2007-02-13 15:00:00.000 +0100,7.288888888888888,4.705555555555555
2007-02-13 16:00:00.000 +0100,7.327777777777777,4.477777777777779
2007-02-13 17:00:00.000 +0100,7.288888888888888,3.9611111111111126
2007-02-13 18:00:00.000 +0100,7.288888888888888,3.955555555555554
2007-02-13 19:00:00.000 +0100,7.305555555555555,4.066666666666666
2007-02-13 20:00:00.000 +0100,7.266666666666666,3.933333333333332
2007-02-13 21:00:00.000 +0100,6.733333333333332,3.2888888888888896
2007-02-13 22:00:00.000 +0100,6.705555555555556,4.055555555555554
2007-02-13 23:00:00.000 +0100,6.644444444444445,3.505555555555557
2007-02-14 00:00:00.000 +0100,6.133333333333333,3.7166666666666655
2007-02-14 01:00:00.000 +0100,2.5333333333333345,2.5333333333333345
2007-02-14 02:00:00.000 +0100,6.133333333333333,2.449999999999998
2007-02-14 03:00:00.000 +0100,6.133333333333333,2.4055555555555546
2007-02-14 04:00:00.000 +0100,5.644444444444442,1.8944444444444424
